"F1-10"	"F1-11"	"F1-12"	"F1-13"	"F1-14"	"F1-15"	"F1-16"	"F1-17"	"F1-18"	"F1-19"	"F1-20"	"F1-21"	"F1-22"	"F1-7"	"F1-8"	"F1-9"	"F3-10"	"F3-11"	"F3-12"	"F3-7"	"F3-8"	"F3-9"
"Ruthenibacterium lactatiformans_species_00117"	1.29683498508656	1.20797320624526	1.95269298093357	1.94672353134304	1.77856105651175	2.85948069809689	2.5919049898507	2.63171278269033	1.80238856751682	2.46266809109266	1.94605914113049	1.37509504510678	2.21987871847348	1.2043492536662	2.38563398128149	1.41875772605295	2.06702977170986	2.62732492243163	2.4451556697128	2.42685003811306	1.92512211589714	2.55685846591868
"Enterocloster bolteae_species_00118"	2.43480029051373	1.1692625866018	2.30953885581527	2.19468625881964	1.84562588427716	2.59699578348623	2.942457244068	2.78571332688626	2.97433273006781	2.50657776617002	2.71341977646517	2.35588638417386	2.73270074131201	1.44219255228764	1.57598427231906	0.990107882410784	2.23735721538984	2.47914001205079	1.89288575955148	1.70154937002861	2.35774813413716	2.61343853507512
"Ruthenibacterium lactatiformans_species_00119"	1.24196401006096	0.813340507396223	1.91574633795101	1.81961611286867	1.70878138645649	2.81485926047494	2.51234000845976	2.61136837508097	1.83505330421096	2.44858019344649	1.80331605015534	1.20806364561637	1.97701512888403	1.38643610949604	2.34249424246272	1.40958022375168	2.15227586842318	2.53434580288947	2.4451556697128	2.25157067106893	1.86862161976055	2.46275851280415
"Enterocloster bolteae_species_00120"	2.06519649945537	0.813340507396223	1.92528182333642	1.74779813662252	1.52982995040174	2.27393795787897	2.55394204583662	2.46106314081414	2.58386910710072	2.11616952480146	2.32787169137519	1.96320070566488	2.3363295408341	1.2043492536662	1.20834799716668	0.321567365254288	1.90599092093659	2.06875637370894	1.5032033626899	1.31637167510229	2.03252774767387	2.22146463132355
"Sellimonas intestinalis_species_00121"	1.63666259189085	0.375955920384595	1.04361505911515	1.15097067901926	0.779180994393433	1.26343925030913	1.93192765968024	2.07406976945176	1.82228068975461	0.855801972308225	1.1491575821089	1.20806364561637	1.3415475483878	1.38643610949604	0.392127008140444	0.847120550042814	1.92506155455282	1.4383050021503	1.42674012776692	1.99824053649448	2.08323231138136	0.637872287142182
"Enterocloster bolteae_species_00122"	2.59765416276316	1.12676084061939	2.3941709307281	2.30249662594333	1.93571950644475	2.70345771841823	3.08514808416513	2.9440133701785	3.10774966194002	2.64992397146733	2.8315228359675	2.47179915127398	2.88493701451226	1.41520849613371	1.6762126013623	0.965031104486323	2.30459400760764	2.61144701855472	2.05744519811299	1.90241930134589	2.50695429283621	2.71541232063991
"Flavonifractor plautii_species_00123"	1.50982377459745	2.05645173976058	1.60542909728342	1.77118686857356	2.1487311806995	2.07853896438642	1.35802051598116	1.10583680714669	1.69519552200269	1.73650655738306	1.73915559729191	1.76190768914544	1.94678289323291	1.46759763415805	2.01974373297648	1.67272297914327	2.03924909812004	2.17375783593942	2.26984282240533	2.07669441124498	1.80365549709477	2.26696123627937
"Alistipes finegoldii_species_00124"	2.14277554801752	2.4348721881597	2.60656575299005	2.52347885101876	2.44907784236276	2.14128956393641	2.12889193309694	1.9780742848634	2.22405774223988	2.1127355810476	2.00298785944132	1.98643294189732	2.06371179753053	2.11751398081401	2.65351899104295	1.91758598296874	0	0.255528344528688	0	0	0	0.426822204628032
"[Clostridium] innocuum_species_00125"	1.74093290016643	1.47579579680537	1.46747281123944	1.71016906712266	1.3347373859242	1.33350992798064	1.9033141616459	2.29875080144284	1.0378924137375	1.09061880148632	2.12763284196585	1.73248085538688	1.63257295023124	0	2.20251596469659	0	1.95218371638701	1.51907194080843	0	1.90241930134589	2.06442451061663	2.05314810307372
"Sellimonas intestinalis_species_00126"	1.38933761144772	0.375955920384595	0.811931903999538	0.856820748630453	0.637772717145308	0.906611440193741	1.40705183923275	1.62488591265383	1.47339834663128	0.307305972593062	1.01951791832306	1.240751727229	0.666936335403383	0.778355052813478	0.470657536047773	0.321567365254288	1.52553094715176	1.18805880550278	1.42674012776692	1.77928915066988	1.71019006286782	0
"Ruthenibacterium lactatiformans_species_00127"	1.42911645582672	0.896691266678435	1.86465034817876	1.93517165508422	1.65868905164769	2.85209361352666	2.43704660144917	2.63763479678264	1.80238856751682	2.49529571944421	1.93884323816617	1.35134718912649	2.14454285780472	1.15657469504096	2.3491972588205	1.46194362546758	2.03201710276539	2.55615189966622	2.4451556697128	2.37590063100588	1.85638267894986	2.58981969694766
"Ruthenibacterium lactatiformans_species_00128"	1.44160563038328	0.896691266678435	1.94824292200634	1.91927506197463	1.71814205942205	2.88311278578174	2.61548701235681	2.69451998821041	1.91527284899294	2.5148510351536	1.87212331848091	1.20806364561637	2.14737035087509	1.35562142329718	2.41436957793157	1.52318796385456	2.12371356162663	2.60458392814803	2.4451556697128	2.41052212907107	2.05666724425271	2.56285991905904
"Alistipes finegoldii_species_00129"	2.61616349399822	2.83404953999568	3.04601838600966	2.944197341555	2.89542677206056	2.5191609917623	2.47829493647127	2.34343300559424	2.53397845419809	2.5489852779603	2.38093875992259	2.29086464575943	2.4924532127678	2.46164217691171	3.07162345337153	2.33552013423281	0	0	0.788367424649456	0	0.306790726833075	0.426822204628032
"Akkermansia muciniphila_species_00130"	3.05497678706973	2.88678328052547	2.76183285114316	2.88050565616929	2.56799679787506	3.23497939855579	2.77464290731765	2.62165969652917	3.1331884216125	3.44973285906896	3.23436109899458	3.44389166471821	2.97997631620949	2.58116888543018	2.92452531645575	2.68103763924544	3.40092374346411	3.43145616014852	3.25798339131447	3.13089988891268	1.59093226563306	3.15851824286625
"Blautia pseudococcoides_species_00131"	2.41300254065019	1.30690488384158	2.31534000731897	1.97253983642165	1.75793440838003	2.48033973485916	2.92733149887653	2.78710525196878	2.66732923689029	2.32415647829971	2.84210609675077	2.85759341684798	3.15216925472046	1.4915983586688	1.77930310167998	0.731379223988656	2.39558266733304	2.08335604475779	2.50495249224858	2.44258625488959	2.8527892406708	2.37732729366706
"Sellimonas intestinalis_species_00132"	1.96333483695093	1.2435139899286	1.24194428867036	1.48301248431521	0.996258128842045	1.56782526221603	2.25740761606452	2.38041335090128	2.19756960170585	1.09061880148632	1.4890346420388	1.75231859315175	1.69275222811442	1.55654026097248	0.836769736161516	1.07803972643024	2.24635349884185	1.79155459695234	2.09491657121941	2.11117643461247	2.44115633137563	0.637872287142182
"Escherichia coli_species_00133"	2.58984876673584	3.04174891561702	2.6627002906529	2.70910068594447	3.13615498585784	1.52835763851683	2.03058728641406	2.24893865386783	1.94558162105029	0.307305972593062	0.666362020012837	0.781658492851987	0.450593316162596	2.89566678643438	2.43042531028974	3.26903801026764	1.00165584657097	0.255528344528688	0.788367424649456	1.70154937002861	0.306790726833075	1.80977962516261
"Alistipes finegoldii_species_00134"	2.59593171318902	2.83579816879497	3.05028285044032	2.94951549146512	2.88546255927121	2.53895917834147	2.50868636682249	2.31963231381417	2.5678673491186	2.57591006766602	2.40770250090115	2.36779916748983	2.56390603916238	2.46908316966705	3.07180346843027	2.30828438192075	1.07356586473534	0.255528344528688	0	0	0	0.426822204628032
"Sellimonas intestinalis_species_00135"	1.63666259189085	0.375955920384595	1.16771063456803	1.07317419314451	0.736962323802428	1.32037115656168	1.83972344661104	2.1526402582447	1.78154140121447	0.485469230274079	1.01951791832306	1.29956045389756	1.19250856085801	1.2043492536662	0.691201917079779	0.6325129693216	1.93429176121963	1.4974867610369	1.76020349569496	1.77928915066988	2.15437957058392	0.426822204628032
"Escherichia coli_species_00136"	2.79409691056339	3.23002633552812	2.84134676180749	2.90293046289505	3.32925179412835	1.71383052200515	2.29499605464427	2.47837832397751	2.02556807975339	0.307305972593062	0.666362020012837	0.354523823985483	0.572099159384668	3.0737182977807	2.59017578458515	3.45368365761487	0.807732514898362	0.531885179875095	0	1.77928915066988	0	2.05952569914355
"Sellimonas intestinalis_species_00137"	1.99887218965572	1.1692625866018	1.24194428867036	1.41104841344963	1.02000261332225	1.52001470056189	2.29499605464427	2.3510852806267	2.20568704133724	0.965337861623452	1.52820951172726	1.65490481470093	1.50485144436319	1.51434188818874	0.894586467149596	0.879732227504722	2.23735721538984	1.62173795139147	1.79736296470731	2.07669441124498	2.35578720309447	1.04263354572764
"Flavonifractor plautii_species_00138"	1.01719497242995	1.41126241103677	1.13985067420616	1.07317419314451	1.46024978470768	1.43669796400598	0.571191823997456	0.837575578805467	0.996534871306518	1.15771216715207	0.917855536637465	0.781658492851987	1.32314057636249	0.884819242533842	1.32316396537492	1.03629546462915	1.28049642270527	1.50841343967382	1.62472048824984	1.70154937002861	0.964431569941098	1.51542785827943
"[Clostridium] innocuum_species_00139"	2.16194476270265	1.70378615778592	1.50628203465974	2.07985669215695	1.62560280469181	1.66840652088599	2.2090004530507	2.62972069608142	1.37652056441641	1.42696312432037	2.55510904658548	1.98074035232289	2.09976059163962	1.10288759165191	2.53929904792918	0.18989017546766	2.2140157836306	1.93405601254323	1.21559644531058	2.5266304408616	2.46777258091542	2.4652530583065
"Blautia pseudococcoides_species_00140"	1.41625746402472	0.813340507396223	1.43952872414769	1.10068414896571	0.817656678475878	1.64377898786397	1.98405305981451	1.92073439541922	1.63968874392851	1.29056906759728	1.85920645001216	1.96320070566488	2.22697528602872	0.884819242533842	1.01239359539588	0.321567365254288	1.35586665292316	1.23099052074582	1.33387550040622	1.60679262395606	1.86254526143754	1.15761687650993
"Blautia pseudococcoides_species_00141"	1.53037324880031	0.375955920384595	1.53035294587662	1.01230061942472	0.944479417449498	1.52001470056189	2.03058728641406	1.84259440935299	1.77436387353205	1.37365590823513	1.88466708127999	1.83183535848205	2.20285468542925	0	0.804692842888748	0	1.31981451879555	1.33900554146515	1.83159204977273	1.77928915066988	1.83081879018507	1.15761687650993
"Enterocloster bolteae_species_00142"	1.92865791715768	0.574401489315331	1.68609533359399	1.55421414358297	1.27481389329402	1.89959470126942	2.37680301504089	2.27229087833396	2.44020685772925	1.97611681980254	2.21290558726018	1.80691311951975	2.15017955443958	0.426121593060099	0.991251058950863	0.731379223988656	1.69728410826598	2.03479737299374	1.5681982481358	1.31637167510229	1.78210655073695	1.99109716562817
"Ruthenibacterium lactatiformans_species_00143"	1.53037324880031	1.1692625866018	2.01063299925023	2.00694591880622	1.77856105651175	2.94016557815316	2.55723549228774	2.76865267359753	1.95043364087314	2.58992184780143	2.00298785944132	1.39761138392056	2.21748719076374	1.10288759165191	2.48096043635172	1.5440972055833	2.22350341963958	2.69693065861039	2.35656858286518	2.3935562873868	2.0199354552758	2.67438276595851
"Enterocloster bolteae_species_00144"	2.62593658152183	1.1692625866018	2.4339449303591	2.32214448896964	1.99831799008096	2.7276195434892	3.10418382111286	2.96110218897302	3.13476939046812	2.645902434192	2.84752708802451	2.51741006732661	2.90410542264518	1.46759763415805	1.68066487308468	0.990107882410784	2.34543662772457	2.62320248192414	2.09491657121941	2.11117643461247	2.52595925326274	2.74251387772237
"Sellimonas intestinalis_species_00145"	1.75311996321531	0.966591960758173	1.04361505911515	1.17408662925199	0.852999348745511	1.32037115656168	2.07261445121403	2.27229087833396	2.01321868432002	0.855801972308225	1.29927487679327	1.56039153982238	1.45230082205805	1.10288759165191	0.836769736161516	0.731379223988656	2.03924909812004	1.62997152707615	1.79736296470731	1.95296728421984	2.24437609172477	0.637872287142182
"Enterocloster bolteae_species_00146"	2.64791989596574	1.33543755654142	2.45949119719588	2.35600770803633	2.01499665318575	2.751991510678	3.15259955794257	2.94594567417218	3.16904544093776	2.65291587326822	2.90701064588272	2.58795976037769	2.94007681584129	1.24738532746449	1.69803109607279	0.965031104486323	2.42310727345908	2.65667235950659	2.05744519811299	1.90241930134589	2.617799450443	2.77294992712846
"Akkermansia muciniphila_species_00147"	3.01675936594472	2.80786986065774	2.7319723735896	2.83775178746204	2.52685232606966	3.16804768136956	2.74373636663344	2.66792333006189	3.05343718009274	3.38518528328683	3.16239201050779	3.38662588507514	2.89714142073281	2.54965587126562	2.84791562960574	2.62943954752498	3.33793793392469	3.37791786936304	3.2193189380901	2.97658774668874	1.3331270791969	3.11172890571081
"Escherichia coli_species_00148"	2.77452514476767	3.22471369643018	2.8332622674221	2.89056740019366	3.32389048104953	1.69734822719831	2.27030197235487	2.40788555251896	2.00902293087786	0.307305972593062	0.877889496222894	0	0.450593316162596	3.09923399619103	2.58578918537171	3.43247685930493	1.31981451879555	0.531885179875095	0	2.07669441124498	0.484785373031282	2.07811510511015
"[Clostridium] innocuum_species_00149"	2.30113553773437	2.11527862822614	1.84807090776264	2.33476599362172	1.93851609550874	1.80579909853553	2.54390914737248	2.88164347454652	1.60902635682631	1.71979176870832	2.77647364913274	2.30738054087788	2.34176741135064	1.2043492536662	2.80652431038096	0.504294120019705	2.48641795540517	2.18526309924415	1.5681982481358	2.64804817953638	2.72069394482134	2.67896884193911
"Flavonifractor plautii_species_00150"	1.49917252134061	1.94988910774574	1.51848423617523	1.6071433551549	2.02195312340025	2.01335663802681	1.59281907637792	1.27043166879813	1.39424288540956	1.67495322517794	1.58105042396405	1.5752192181827	1.77313927128676	1.51434188818874	1.96580392773981	1.68764465608468	1.96086066138686	2.04432535452036	2.23226631371144	1.95296728421984	1.72723209624187	2.01278094125858
"Ruthenibacterium lactatiformans_species_00151"	0	0	0	0	0	0.21544843643125	0.571191823997456	0	0	0	0	0	0	0	0.172871424761271	0	0	0	0	0	0	0
"[Clostridium] innocuum_species_00152"	2.34325821792837	2.04582320334193	1.72518129018369	2.28367024176927	1.86255366193512	1.82290676760225	2.54051267255052	2.78571332688626	1.65899007677102	1.66540196858614	2.77008194885804	2.22754640813911	2.32524517048958	1.10288759165191	2.77347288962052	0.504294120019705	2.36619486259153	2.08906120664654	1.33387550040622	2.65757226553987	2.65782427334746	2.66506272146364
"Alistipes finegoldii_species_00153"	2.70722320466477	2.93588547608015	3.15863337009608	3.0616872409935	2.97610384022246	2.66720026462708	2.61260834194427	2.5239914441346	2.66454236397217	2.70966722284226	2.51646934762519	2.40601988877066	2.59915825880971	2.58116888543018	3.20299416982188	2.43004250894724	1.00165584657097	0.623687780040717	0	1.03581258152547	0.306790726833075	0.637872287142182
"[Ruminococcus] gnavus_species_00154"	2.49321783841185	2.2206098184258	2.39736318570739	2.40364286714621	1.8592204796144	1.29283744063605	1.49109802108001	1.68158826549697	1.47339834663128	0.307305972593062	1.34443820235238	1.04521736783472	1.1663344654077	2.86515065112061	2.05853795708009	2.2453832880395	2.34187836882849	2.08047511047746	2.7494014376822	2.8205896610425	2.91125232276825	2.47992672048112
"Ruthenibacterium lactatiformans_species_00155"	0.251311085495705	0	0.45154734800457	0	0.578145131908619	1.14131470434632	0.809635422974803	1.03341010225245	0	0.708968490596744	0.592250860374998	0	0.281287494682654	0	0.691201917079779	0	0.448341422755319	0.869729430789153	0	0	0	1.04263354572764
"Blautia pseudococcoides_species_00156"	2.01560671611324	0.71010019360325	1.97847627823708	1.63915472874553	1.39719134012861	2.11641346801793	2.48221222322671	2.46399737149627	2.36352067061793	1.97611681980254	2.46764073934524	2.51069729969723	2.78049659191278	1.2043492536662	1.42199611006598	0.6325129693216	2.05336152911391	1.73134701386247	2.09491657121941	2.07669441124498	2.42804327139616	1.89158187347389
"Akkermansia muciniphila_species_00157"	2.92280893229623	2.70668796249022	2.58336256613124	2.76567076513738	2.41971612499304	3.08683688485224	2.60971046320911	2.53156608975784	2.97706412540067	3.2971124543431	3.082661367148	3.30572151707972	2.82473637900551	2.44895000130101	2.76843563808471	2.52786763707658	3.26637293726278	3.29003029729369	3.12482657960866	2.98108352263928	1.24122995859957	3.03518918529651
"Ruthenibacterium lactatiformans_species_00158"	1.47705277462059	1.30690488384158	2.02210333363812	2.05392820164026	1.77451335547087	2.95804085776007	2.60089897011377	2.71795489556444	1.94558162105029	2.60349565509984	2.00922002812217	1.37509504510678	2.17467671351354	1.10288759165191	2.46524529020617	1.52318796385456	2.19938400652199	2.70455311501579	2.53202244034108	2.51370460365569	2.0199354552758	2.6759168451581
"Sellimonas intestinalis_species_00159"	1.8249526106088	1.02678622542494	1.19389061007022	1.4485193330402	0.944479417449498	1.42637113272814	2.20162270851178	2.14049310546865	2.05308693330911	1.15771216715207	1.24886391929784	1.39761138392056	1.42343107303456	1.35562142329718	0.732416429877048	0.684753380374956	2.16319478350019	1.52947511366555	1.79736296470731	2.11117643461247	2.29014018939881	0.885793565066001
"Alistipes finegoldii_species_00160"	2.64638603304551	2.87498591357552	3.10596590885034	3.02804862186794	2.97225208144269	2.63995340337017	2.55723549228774	2.38744603153124	2.62146976389493	2.68545737295084	2.46764073934524	2.42702546599079	2.57033859969438	2.55372233513866	3.14378488556021	2.41747480966	0.664198055960525	0.415327547058457	0.788367424649456	0	0	0.426822204628032
"Blautia pseudococcoides_species_00161"	1.72839394843516	0.896691266678435	1.7610381736506	1.49392714963118	1.2201046372723	1.92684132005121	2.37180342032429	2.25843074692508	2.13605526644977	1.78310628432176	2.27753060357407	2.20761997369594	2.57457464472477	0.970255132709811	1.31295568766783	0.18989017546766	1.80799073297924	1.54956244440093	1.67472645682757	1.95296728421984	2.21549542153979	1.78667224842494
"Blautia pseudococcoides_species_00162"	2.05029909327015	1.02678622542494	1.92054025057535	1.51496650219926	1.41616129764981	2.08317007632999	2.48994236369038	2.44608704079221	2.28396981751947	1.95680559281864	2.44214367782176	2.4391578211204	2.73634663467168	1.15657469504096	1.28080701476799	0.684753380374956	1.96086066138686	1.73134701386247	2.16136445438766	1.95296728421984	2.40934086813986	1.90983294806371
"Blautia pseudococcoides_species_00163"	2.13784805967135	1.27636500167332	2.01831345028443	1.73561381238251	1.50027213461781	2.21008686048236	2.62960092229182	2.61757238549153	2.34251854678532	2.00356324634271	2.55774181121544	2.5808234597426	2.82650998313974	1.24738532746449	1.57031050102949	0.504294120019705	1.97771117310489	1.83435136972956	2.11250570213226	2.17287583268549	2.53904242665701	2.02665776211906
"[Clostridium] innocuum_species_00164"	2.31618327236389	2.06682636448232	1.84240072953492	2.32374238305264	1.90970518857402	1.89250731620566	2.53708942549764	2.84674256759215	1.50141901215946	1.62494665886841	2.77115378622078	2.30467114114336	2.28611026674609	0.970255132709811	2.78232518211118	0.321567365254288	2.44337083814919	2.15224760241013	1.5681982481358	2.44258625488959	2.68536411258926	2.72096962100229
"Akkermansia muciniphila_species_00165"	2.67247646286006	2.54145812660322	2.3728289196034	2.51534751080704	2.17538389833016	2.83976455577293	2.35120880893311	2.29875080144284	2.75202978813015	3.05186544978769	2.84572759896278	3.04598882275921	2.57876977078618	2.1645957326845	2.55614254696203	2.27291904035465	2.97772863648772	3.04236222358982	2.82911633837204	2.75050486355712	0.913121667949047	2.7717234456842
"[Clostridium] innocuum_species_00166"	1.80939897223183	1.61195019297754	1.24194428867036	1.7933801189775	1.43433721137146	1.44678493220202	2.05210904756493	2.38041335090128	1.14255244883628	1.18773400709477	2.28415172412953	1.81538043948262	1.84094529947831	0.637010226302034	2.30312770079494	0.18989017546766	1.93429176121963	1.55926811191018	1.21559644531058	2.14312090308349	2.20170485915141	2.23856536524515
"Enterocloster bolteae_species_00167"	2.56183614889473	0.71010019360325	2.39256596072285	2.19037115577156	1.98097312907886	2.66899720667246	2.96097629722543	2.89593763105518	3.0587334788015	2.53225342640284	2.82636863587436	2.43110735896839	2.85339047603444	1.44219255228764	1.52837225806209	1.01381539538345	2.30068329285851	2.53939875290374	1.97113972567167	1.60679262395606	2.45388503339196	2.70694071639781
"Alistipes finegoldii_species_00168"	1.83502061511524	2.17514258763424	2.25792224458218	2.25474177902275	2.147009801976	1.85131356782868	1.675178327916	1.55965264668036	1.80238856751682	1.81160804908118	1.65693793655408	1.72221149640824	1.79903727520772	1.7217757415769	2.33273539920115	1.5640458372776	0.448341422755319	0.255528344528688	0	0	0.306790726833075	0
"Akkermansia muciniphila_species_00169"	2.29427656351369	2.08193791355527	2.06857950355554	2.19895890893204	1.75368885952247	2.45565494641242	2.10166413554544	1.83018877493261	2.32250225529904	2.67801700612185	2.47511267034619	2.66196880965999	2.21266426076124	1.89047606989195	2.1471884650386	1.86564931701094	2.63832309760455	2.64501271241954	2.51187979948594	2.3935562873868	0.913121667949047	2.46024955605706
"Flavonifractor plautii_species_00170"	1.72198604724701	2.19083321288258	1.86465034817876	1.84914050621978	2.30681948593055	2.31633394317421	1.7225161427544	1.48285903212009	1.73658117383478	1.95184056808743	1.92404147368525	1.83183535848205	2.04628156848088	1.7217757415769	2.22837097374202	1.92613966240344	2.2140157836306	2.25050394930596	2.43706717886389	2.14312090308349	1.79659065442342	2.41800003843345
"[Clostridium] innocuum_species_00171"	2.12527905070792	1.93625802411624	1.69419901093446	2.12497269657716	1.70878138645649	1.50283205008129	2.36162817992695	2.66974802110904	1.48763462675962	1.54357998063963	2.54351228691564	2.11728041581125	2.1825446986353	1.10288759165191	2.59180940331945	0.18989017546766	2.19938400652199	1.94208028002492	1.5032033626899	2.37590063100588	2.5312399118851	2.51011463145767
"Enterocloster bolteae_species_00172"	2.01560671611324	0.71010019360325	1.9108989170464	1.70356792638415	1.54388717809545	2.16098374807141	2.5050017267846	2.36964607716875	2.56553248284071	2.06925962131879	2.27249766576693	1.95719313000878	2.30611838240106	0.884819242533842	1.22129545458932	0.6325129693216	1.66455736699573	2.03157435399848	1.71956451989291	1.48541910954697	1.91439480533448	2.21265494235651
"Ruthenibacterium lactatiformans_species_00173"	1.38933761144772	1.02678622542494	1.85366800883426	1.80931111603841	1.63691394918424	2.80535720311137	2.37680301504089	2.55352821769723	1.75964283993146	2.37602134326474	1.88466708127999	1.43941820599436	2.09342492516663	1.04161501034013	2.35392256820919	1.43655063673555	2.08675792010544	2.56760023467892	2.39419788104094	2.20072221724643	1.91439480533448	2.48944076928647
"Akkermansia muciniphila_species_00174"	2.99972964264323	2.79655766297217	2.67377996662124	2.8167405100621	2.48695279508807	3.14629498209973	2.75428482875207	2.62570889870186	3.03037898134338	3.36192885513102	3.13985661348598	3.34879215466463	2.9021270764737	2.55372233513866	2.83692832302332	2.58036619138016	3.29872298937829	3.35256462665852	3.1264989104003	3.02365316875734	1.3331270791969	3.09044410606908
"Akkermansia muciniphila_species_00175"	3.09940453765759	2.8717850637516	2.77335878102397	2.93139786262604	2.59464140289203	3.25170312540752	2.77662719659949	2.72120184816313	3.12195749889215	3.44204878375664	3.24112459692177	3.44527019578111	2.9865560536649	2.61232106625653	2.93942500166706	2.6638220377166	3.39842159558309	3.43094056202282	3.25177365756095	3.05869546994536	1.529617533712	3.17435574666399
"Ruthenibacterium lactatiformans_species_00176"	1.32990723172055	1.1692625866018	1.81894938293524	1.84435706226369	1.59596478774963	2.73896004882645	2.3240112823987	2.52143691694466	1.80238856751682	2.3283735418041	1.86355489905603	1.17271350298178	2.0168509386231	0	2.2945918756705	1.36053661698511	2.04636263415494	2.49500648372002	2.33645617782642	2.20072221724643	1.75943230431482	2.40676267748135
"Enterocloster bolteae_species_00177"	1.38933761144772	0	1.07811790547957	1.01230061942472	0.637772717145308	1.46628211497494	1.74438096724672	1.48285903212009	1.75964283993146	1.18773400709477	1.45714491614692	1.240751727229	1.49229781884061	0.426121593060099	0.645662093517983	0.18989017546766	0.915429387475758	1.30589832780882	1.05252579534145	0	1.01031492308796	1.35669229054271
"Escherichia coli_species_00178"	2.07959978929576	2.57928586209335	2.19428564301349	2.24719822159285	2.66440995818575	0.999651784110227	1.62204227894348	1.76221349798418	1.29737154677017	0	0.23745998851805	0	0.281287494682654	2.40279153474372	1.93976856032489	2.76761668144283	0.664198055960525	0	0	1.31637167510229	0	1.24844223103065
"Enterocloster bolteae_species_00179"	2.4077106550114	0.896691266678435	2.26228499294379	2.09632042671935	1.74507118565324	2.48126169270805	2.8374884924136	2.72442470533055	2.92454855953147	2.3325500504774	2.64323851899461	2.31540877524398	2.68638129811364	1.35562142329718	1.49572541296371	0.847120550042814	2.10562870798062	2.37385288561137	1.94658907692046	1.77928915066988	2.40233523176039	2.60450572643116
"Alistipes finegoldii_species_00180"	2.59072299288038	2.82070546569301	3.01951294440651	2.86197014078199	2.82723633299979	2.52336070199637	2.45401887539182	2.3586050537791	2.49858743125441	2.56509635209665	2.37962221336752	2.31007314243108	2.39906133619546	2.46164217691171	3.0302855965244	2.26002425981532	1.00165584657097	0.415327547058457	0	0	0	0.637872287142182
"Enterocloster bolteae_species_00181"	2.46499055295106	1.20797320624526	2.28757933083721	2.09900471039151	1.85586151734597	2.57231979425216	2.95445262887262	2.82564473201107	2.97478915724145	2.49098822860807	2.71949074632138	2.35588638417386	2.72902398144508	1.3224522039909	1.54077348542054	0.684753380374956	2.23735721538984	2.48827741939602	1.89288575955148	1.60679262395606	2.37688533815974	2.63918477559092
"[Ruminococcus] gnavus_species_00182"	2.62189115507449	2.33945671032081	2.42953721101695	2.47336880316112	2.01732787940334	1.53654332208874	1.30274068955294	1.79069248451369	1.54032671759177	0.965337861623452	1.57267810268473	1.240751727229	1.26271778588766	2.92590007620257	2.16497500449981	2.37643022352589	2.52558041153516	2.111160679469	2.761172246862	2.97204494364061	2.98270982757029	2.55483940936344
"Flavonifractor plautii_species_00183"	1.67427036218583	2.13761773102552	1.84807090776264	1.81449417852728	2.22423334471503	2.2302467120165	1.40705183923275	1.48285903212009	1.57603354495244	1.85738504865484	1.84136372282514	1.79827742638555	2.07384373636806	1.55654026097248	2.16497500449981	1.86239185052722	2.06024941955749	2.23458288949336	2.45309626719587	2.27492367430576	1.95580033144531	2.42895395168629
"Sellimonas intestinalis_species_00184"	1.10567498657697	0.375955920384595	0.281992128422537	0.406179009298973	0.325161740156214	0.788046502869464	1.16517934730548	1.58250323063887	1.37652056441641	0	0.592250860374998	0.547075982941733	0.666936335403383	0.426121593060099	0.470657536047773	0.18989017546766	1.38915403276292	0.763904263317134	1.42674012776692	1.03581258152547	1.61322353412771	0
"Blautia pseudococcoides_species_00185"	1.48825345978528	0.71010019360325	1.36061820413951	1.126554836239	0.996258128842045	1.63739753311798	2.13760129872283	1.91039607840867	1.90468092634095	1.44337105983693	2.03620831595199	2.03959646985126	2.34176741135064	0.778355052813478	0.945602661604466	0.18989017546766	1.62916200356877	1.25096312207209	1.67472645682757	1.60679262395606	2.02417358373768	1.41628568859429
"Alistipes finegoldii_species_00186"	2.78133528920413	2.98805879957058	3.19861862086924	3.10863020100979	3.02581111166483	2.73692004300185	2.60089897011377	2.4755399774752	2.72369664707638	2.70351902048103	2.54441542247255	2.45674360594025	2.6839304085321	2.64138746420654	3.24457979706779	2.46894868752179	1.07356586473534	0.415327547058457	0	0	0	0.637872287142182
"[Ruminococcus] gnavus_species_00187"	2.834779390474	2.59017387375456	2.68540404896431	2.76393772592004	2.22711143238375	1.73998280376557	1.74438096724672	2.04436803647733	1.80912102025921	1.05273693917453	1.75052904507427	1.45890329761378	1.75264909415634	3.14564798420355	2.40527918457366	2.62999825261467	2.6877564495164	2.36192294888219	3.01911272138049	3.08763468824977	3.21037077263588	2.81271419385354
"Enterocloster bolteae_species_00188"	2.7038709919317	1.53196884866353	2.5089414272059	2.35004391674954	2.06359775208377	2.80840319548643	3.15009336439683	3.0582894932001	3.20459189542099	2.71572960017464	2.9523226321075	2.52072793885487	2.98614772768409	1.57619524946838	1.70646055412765	1.05766895838855	2.46542753048782	2.69623102794782	2.34662879694535	1.77928915066988	2.65487304973621	2.84188707315657
"Sellimonas intestinalis_species_00189"	0.946283203223323	0	0.281992128422537	0.612334549482026	0.509007864501094	0.740046141134096	1.23938391380423	1.22218190193568	1.14255244883628	0.485469230274079	0.592250860374998	0.547075982941733	0.572099159384668	0	0.296191247875021	0	1.07356586473534	0.531885179875095	1.05252579534145	0	1.4259846964653	0
